Order #,Service,Was package delivered,Cost to deliver
8622,UPS Ground,1,6.53
8623,UPS Ground,1,10.92
8624,UPS Ground,1,10.56
8625,UPS Ground,1,10.78
8626,UPS Ground,1,10.46
8627,UPS SurePost,1,8.89
8628,UPS SurePost,1,7.85
8629,UPS Ground,1,10.89
8630,UPS SurePost,0,11.65
8631,UPS Ground,1,9.13
8632,UPS SurePost,1,7.23
8633,UPS SurePost,1,7.03
8634,UPS SurePost,1,7.5
8635,UPS SurePost,1,9.35
8636,UPS SurePost,1,5.29
8637,UPS SurePost,1,9.76
8638,UPS Ground,1,11.12
8639,UPS Ground,1,6.89
8640,UPS SurePost,1,7.3
8641,UPS Ground,1,10.14
8642,UPS SurePost,1,8.75
8643,UPS Ground,1,10.9
8644,UPS SurePost,1,8.76
8645,UPS Ground,1,12.19
8646,UPS SurePost,1,8.44
8647,UPS Ground,1,8.3
8648,UPS SurePost,1,7.16
8649,UPS Ground,1,11.27
8650,UPS SurePost,1,9.05
8651,UPS SurePost,1,10.1
8652,UPS SurePost,1,10.06
8653,UPS Ground,1,6.5
8654,UPS Ground,1,8.03
8655,UPS Ground,1,8.23
8656,UPS SurePost,0,7.59
8657,UPS Ground,1,9.27
8658,UPS SurePost,1,10.73
8659,UPS Ground,1,12.08
8660,UPS Ground,1,9.49
8661,UPS Ground,1,9.56
8662,UPS Ground,1,8.78
8663,UPS SurePost,1,9.15
8664,UPS Ground,1,10.35
8665,UPS Ground,1,11.4
8666,UPS SurePost,1,10.38
8667,UPS SurePost,1,5.01
8668,UPS Ground,1,9.74
8669,UPS Ground,1,12.4
8670,UPS SurePost,1,8.24
8671,UPS SurePost,1,10.97
8672,UPS SurePost,1,8.47
8673,UPS Ground,1,10.3
8674,UPS Ground,1,8.03
8675,UPS Ground,0,8.1
8676,UPS SurePost,1,10.26
8677,UPS SurePost,1,10.53
8678,UPS SurePost,1,9.05
8679,UPS Ground,1,7.87
8680,UPS SurePost,1,9.08
8681,UPS Ground,1,12.18
8682,UPS SurePost,1,12.02
8683,UPS Ground,1,9.45
8684,UPS Ground,1,7.13
8685,UPS SurePost,1,10.46
8686,UPS Ground,1,9.52
8687,UPS SurePost,1,10.63
8688,UPS Ground,0,10.49
8689,UPS SurePost,1,7.47
8690,UPS SurePost,1,9.1
8691,UPS Ground,1,12.27
8692,UPS SurePost,1,8.74
8693,UPS Ground,1,8.21
8694,UPS SurePost,1,6.25
8695,UPS SurePost,1,7.66
8696,UPS SurePost,1,8.29
8697,UPS SurePost,1,10.42
8698,UPS Ground,1,8.06
8699,UPS SurePost,1,11.69
8700,UPS SurePost,1,6.68
8701,UPS Ground,1,14.04
8702,UPS Ground,1,12.99
8703,UPS Ground,1,10.24
8704,UPS Ground,1,7.15
8705,UPS Ground,1,9.9
8706,UPS Ground,1,9.33
8707,UPS SurePost,1,6.79
8708,UPS Ground,1,10.5
8709,UPS SurePost,0,7.57
8710,UPS Ground,1,8.76
8711,UPS SurePost,1,8.65
8712,UPS SurePost,1,8.0
8713,UPS SurePost,1,12.6
8714,UPS Ground,1,9.07
8715,UPS Ground,1,10.76
8716,UPS Ground,1,10.25
8717,UPS Ground,1,10.61
8718,UPS SurePost,1,9.74
8719,UPS Ground,1,11.53
8720,UPS SurePost,1,9.46
8721,UPS SurePost,1,9.39
8722,UPS Ground,1,10.1
8723,UPS Ground,1,9.76
8724,UPS Ground,1,8.42
8725,UPS SurePost,1,8.89
8726,UPS Ground,0,10.42
8727,UPS SurePost,0,9.7
8728,UPS Ground,1,10.31
8729,UPS SurePost,1,8.6
8730,UPS Ground,1,9.9
8731,UPS Ground,1,9.04
8732,UPS SurePost,1,9.54
8733,UPS Ground,0,9.62
8734,UPS Ground,1,10.31
8735,UPS Ground,1,11.73
8736,UPS Ground,1,8.77
8737,UPS Ground,1,11.03
8738,UPS Ground,1,10.06
8739,UPS Ground,1,13.5
8740,UPS SurePost,1,8.63
8741,UPS SurePost,1,10.2
8742,UPS Ground,1,10.03
8743,UPS Ground,1,7.6
8744,UPS Ground,1,9.1
8745,UPS SurePost,1,10.53
8746,UPS SurePost,1,8.25
8747,UPS Ground,0,6.15
8748,UPS SurePost,1,8.95
8749,UPS Ground,1,8.11
8750,UPS Ground,1,10.23
8751,UPS Ground,1,12.69
8752,UPS Ground,1,11.33
8753,UPS SurePost,1,11.66
8754,UPS SurePost,1,8.03
8755,UPS Ground,1,9.75
8756,UPS SurePost,1,7.19
8757,UPS SurePost,1,7.82
8758,UPS Ground,1,8.39
8759,UPS SurePost,1,6.74
8760,UPS Ground,1,12.37
8761,UPS Ground,1,6.38
8762,UPS Ground,1,12.37
8763,UPS Ground,1,12.16
8764,UPS SurePost,0,9.87
8765,UPS Ground,1,8.07
8766,UPS SurePost,1,6.26
8767,UPS Ground,1,9.05
8768,UPS Ground,1,11.08
8769,UPS SurePost,1,9.01
8770,UPS Ground,1,8.19
8771,UPS SurePost,1,10.99
8772,UPS SurePost,1,11.92
8773,UPS Ground,1,9.61
8774,UPS Ground,1,10.19
8775,UPS Ground,1,7.39
8776,UPS Ground,1,9.28
8777,UPS Ground,1,10.88
8778,UPS Ground,1,10.61
8779,UPS SurePost,1,8.12
8780,UPS SurePost,1,8.52
8781,UPS Ground,0,9.23
8782,UPS SurePost,1,8.52
8783,UPS SurePost,1,9.73
8784,UPS Ground,1,6.59
8785,UPS Ground,1,9.87
8786,UPS SurePost,1,9.61
8787,UPS Ground,1,9.01
8788,UPS SurePost,1,8.17
8789,UPS Ground,1,9.22
8790,UPS SurePost,1,8.17
8791,UPS SurePost,1,9.01
8792,UPS SurePost,1,9.22
8793,UPS SurePost,1,5.36
8794,UPS Ground,1,11.13
8795,UPS Ground,1,9.5
8796,UPS SurePost,1,12.35
8797,UPS SurePost,0,6.94
8798,UPS Ground,1,8.5
8799,UPS Ground,1,9.65
8800,UPS SurePost,1,9.72
8801,UPS SurePost,1,5.62
8802,UPS SurePost,1,7.56
8803,UPS SurePost,0,10.02
8804,UPS SurePost,1,7.36
8805,UPS Ground,1,12.37
8806,UPS SurePost,1,8.21
8807,UPS Ground,1,8.44
8808,UPS Ground,1,11.06
8809,UPS Ground,1,12.78
8810,UPS SurePost,1,9.72
8811,UPS Ground,1,12.18
8812,UPS Ground,1,12.9
8813,UPS Ground,1,8.4
8814,UPS Ground,1,11.63
8815,UPS SurePost,1,6.36
8816,UPS SurePost,1,9.74
8817,UPS Ground,1,9.88
8818,UPS Ground,1,12.15
8819,UPS SurePost,1,11.03
8820,UPS SurePost,1,9.99
8821,UPS SurePost,1,9.52
8822,UPS Ground,1,10.88
8823,UPS SurePost,0,9.11
8824,UPS Ground,1,9.89
8825,UPS Ground,1,12.5
8826,UPS SurePost,1,11.71
8827,UPS Ground,1,9.75
8828,UPS SurePost,1,9.41
8829,UPS Ground,1,10.14
8830,UPS SurePost,1,6.21
8831,UPS Ground,1,9.42
8832,UPS Ground,1,12.77
8833,UPS SurePost,1,7.7
8834,UPS SurePost,0,12.66
8835,UPS SurePost,1,11.03
8836,UPS SurePost,1,9.7
8837,UPS Ground,0,10.97
8838,UPS SurePost,1,7.41
8839,UPS SurePost,1,8.54
8840,UPS Ground,1,12.5
8841,UPS SurePost,1,7.94
8842,UPS SurePost,1,10.84
8843,UPS Ground,1,7.61
8844,UPS SurePost,1,6.92
8845,UPS SurePost,1,12.29
8846,UPS SurePost,1,8.98
8847,UPS SurePost,1,8.07
8848,UPS SurePost,1,11.36
8849,UPS SurePost,1,11.16
8850,UPS Ground,1,11.59
8851,UPS SurePost,1,8.01
8852,UPS Ground,1,9.5
8853,UPS Ground,0,10.54
8854,UPS Ground,1,11.2
8855,UPS Ground,1,9.12
8856,UPS SurePost,1,9.3
8857,UPS SurePost,1,9.46
8858,UPS SurePost,1,11.23
8859,UPS Ground,1,11.31
8860,UPS SurePost,1,6.39
8861,UPS SurePost,1,8.63
8862,UPS SurePost,1,7.39
8863,UPS Ground,1,10.98
8864,UPS Ground,1,11.6
8865,UPS SurePost,1,9.18
8866,UPS Ground,1,9.54
8867,UPS Ground,1,10.12
8868,UPS SurePost,1,9.36
8869,UPS Ground,1,8.89
8870,UPS Ground,1,7.89
8871,UPS SurePost,1,5.45
8872,UPS Ground,1,12.19
8873,UPS Ground,1,10.86
8874,UPS Ground,1,10.63
8875,UPS Ground,1,12.19
8876,UPS Ground,1,7.83
8877,UPS Ground,1,6.99
8878,UPS Ground,1,10.67
8879,UPS Ground,1,10.51
8880,UPS SurePost,0,6.0
8881,UPS SurePost,1,9.62
8882,UPS SurePost,1,8.31
8883,UPS SurePost,1,7.6
8884,UPS Ground,1,9.42
8885,UPS SurePost,1,4.77
8886,UPS SurePost,1,7.98
8887,UPS Ground,1,8.78
8888,UPS Ground,1,10.96
8889,UPS Ground,1,9.73
8890,UPS Ground,1,11.11
8891,UPS Ground,1,5.58
8892,UPS SurePost,1,7.55
8893,UPS Ground,1,10.96
8894,UPS SurePost,1,8.47
8895,UPS SurePost,1,10.46
8896,UPS Ground,1,6.87
8897,UPS SurePost,1,10.27
8898,UPS SurePost,1,7.89
8899,UPS Ground,0,8.72
8900,UPS SurePost,1,10.72
8901,UPS SurePost,1,11.01
8902,UPS SurePost,1,10.79
8903,UPS Ground,1,13.53
8904,UPS Ground,1,12.19
8905,UPS Ground,1,8.62
8906,UPS SurePost,1,9.25
8907,UPS Ground,1,9.38
8908,UPS SurePost,1,12.51
8909,UPS Ground,1,11.91
8910,UPS SurePost,1,8.67
8911,UPS Ground,1,11.52
8912,UPS Ground,1,7.87
8913,UPS SurePost,1,9.43
8914,UPS Ground,1,8.38
8915,UPS SurePost,1,6.08
8916,UPS Ground,1,11.36
8917,UPS Ground,1,11.57
8918,UPS SurePost,1,9.79
8919,UPS SurePost,1,8.68
8920,UPS SurePost,1,6.81
8921,UPS Ground,1,7.99
8922,UPS SurePost,1,7.32
8923,UPS Ground,1,9.6
8924,UPS SurePost,1,10.86
8925,UPS SurePost,1,10.84
8926,UPS SurePost,1,6.14
8927,UPS SurePost,1,7.8
8928,UPS SurePost,1,7.75
8929,UPS SurePost,1,4.62
8930,UPS Ground,1,10.98
8931,UPS SurePost,1,8.57
8932,UPS Ground,1,9.8
8933,UPS SurePost,1,11.33
8934,UPS SurePost,0,9.15
8935,UPS SurePost,1,8.25
8936,UPS Ground,1,10.99
8937,UPS Ground,1,11.83
8938,UPS SurePost,1,9.51
8939,UPS Ground,1,11.19
8940,UPS SurePost,1,8.75
8941,UPS SurePost,1,8.86
8942,UPS Ground,1,10.2
8943,UPS Ground,1,8.7
8944,UPS Ground,1,9.02
8945,UPS Ground,1,12.39
8946,UPS SurePost,1,12.48
8947,UPS Ground,1,12.76
8948,UPS Ground,1,7.71
8949,UPS SurePost,1,6.54
8950,UPS Ground,1,7.94
8951,UPS Ground,0,10.23
8952,UPS Ground,1,5.14
8953,UPS Ground,0,8.98
8954,UPS SurePost,1,11.44
8955,UPS SurePost,0,10.7
8956,UPS Ground,1,9.12
8957,UPS Ground,1,9.25
8958,UPS SurePost,1,9.98
8959,UPS Ground,1,11.62
8960,UPS Ground,1,9.08
8961,UPS Ground,1,9.59
8962,UPS Ground,1,9.02
8963,UPS Ground,1,7.69
8964,UPS Ground,1,9.62
8965,UPS Ground,1,9.49
8966,UPS Ground,1,7.82
8967,UPS Ground,0,11.12
8968,UPS SurePost,1,9.84
8969,UPS SurePost,1,10.21
8970,UPS SurePost,1,7.67
8971,UPS Ground,1,6.56
8972,UPS Ground,1,10.81
8973,UPS SurePost,1,7.85
8974,UPS Ground,1,8.46
8975,UPS SurePost,1,6.82
8976,UPS Ground,1,9.52
8977,UPS SurePost,1,11.73
8978,UPS SurePost,1,8.12
8979,UPS SurePost,1,7.11
8980,UPS Ground,1,11.13
8981,UPS SurePost,1,9.3
8982,UPS Ground,1,6.33
8983,UPS Ground,1,11.15
8984,UPS Ground,1,13.69
8985,UPS Ground,0,5.5
8986,UPS Ground,1,7.86
8987,UPS Ground,1,5.07
8988,UPS Ground,1,9.87
8989,UPS SurePost,1,10.72
8990,UPS SurePost,1,9.18
8991,UPS SurePost,1,11.41
8992,UPS Ground,1,11.44
8993,UPS Ground,1,12.95
8994,UPS Ground,1,12.01
8995,UPS Ground,1,9.3
8996,UPS SurePost,1,9.12
8997,UPS Ground,1,8.5
8998,UPS SurePost,1,8.6
8999,UPS Ground,1,10.11
9000,UPS SurePost,1,8.85
9001,UPS Ground,1,12.32
9002,UPS SurePost,1,8.43
9003,UPS Ground,1,8.39
9004,UPS SurePost,1,7.49
9005,UPS Ground,1,11.13
9006,UPS SurePost,1,6.57
9007,UPS SurePost,1,8.65
9008,UPS Ground,1,12.3
9009,UPS SurePost,1,9.51
9010,UPS Ground,0,9.87
9011,UPS Ground,1,9.94
9012,UPS Ground,1,8.22
9013,UPS SurePost,1,7.52
9014,UPS SurePost,1,8.66
9015,UPS Ground,1,10.47
9016,UPS Ground,1,11.64
9017,UPS SurePost,1,9.16
9018,UPS SurePost,1,11.34
9019,UPS SurePost,0,11.78
9020,UPS Ground,1,11.38
9021,UPS Ground,1,12.12
9022,UPS Ground,1,8.28
9023,UPS Ground,1,8.01
9024,UPS Ground,1,10.9
9025,UPS SurePost,1,6.68
9026,UPS Ground,1,9.5
9027,UPS SurePost,1,10.34
9028,UPS SurePost,1,11.45
9029,UPS Ground,1,9.56
9030,UPS SurePost,1,7.87
9031,UPS Ground,1,10.56
9032,UPS SurePost,1,7.14
9033,UPS Ground,1,9.7
9034,UPS Ground,1,9.99
9035,UPS SurePost,1,8.95
9036,UPS Ground,1,10.15
9037,UPS SurePost,1,7.55
9038,UPS Ground,1,8.74
9039,UPS Ground,1,8.71
9040,UPS Ground,1,7.19
9041,UPS SurePost,1,9.59
9042,UPS SurePost,1,10.55
9043,UPS Ground,1,11.38
9044,UPS SurePost,1,8.55
9045,UPS Ground,1,8.6
9046,UPS SurePost,1,10.29
9047,UPS SurePost,1,10.11
9048,UPS Ground,1,10.38
9049,UPS Ground,1,13.02
9050,UPS Ground,1,9.95
9051,UPS Ground,1,9.56
9052,UPS Ground,1,9.31
9053,UPS SurePost,1,6.3
9054,UPS SurePost,1,10.15
9055,UPS Ground,1,9.82
9056,UPS Ground,1,10.88
9057,UPS Ground,1,13.19
9058,UPS SurePost,1,8.32
9059,UPS Ground,1,5.95
9060,UPS Ground,0,10.83
9061,UPS SurePost,1,9.29
9062,UPS SurePost,0,7.73
9063,UPS SurePost,1,9.69
9064,UPS SurePost,1,10.36
9065,UPS Ground,1,8.36
9066,UPS SurePost,1,8.48
9067,UPS SurePost,0,11.56
9068,UPS Ground,1,8.75
9069,UPS Ground,1,10.12
9070,UPS Ground,1,5.45
9071,UPS SurePost,1,6.43
9072,UPS Ground,1,10.27
9073,UPS SurePost,1,11.13
9074,UPS SurePost,1,6.64
9075,UPS SurePost,1,9.13
9076,UPS Ground,1,9.35
9077,UPS SurePost,1,10.65
9078,UPS Ground,1,7.89
9079,UPS Ground,1,10.74
9080,UPS Ground,1,8.87
9081,UPS SurePost,1,9.39
9082,UPS SurePost,1,9.12
9083,UPS SurePost,0,8.56
9084,UPS Ground,1,10.83
9085,UPS SurePost,1,9.08
9086,UPS SurePost,1,8.77
9087,UPS SurePost,1,8.38
9088,UPS SurePost,1,9.13
9089,UPS SurePost,1,9.38
9090,UPS Ground,1,8.29
9091,UPS Ground,0,9.39
9092,UPS Ground,1,8.17
9093,UPS Ground,1,9.93
9094,UPS SurePost,0,7.97
9095,UPS Ground,1,11.34
9096,UPS SurePost,1,10.17
9097,UPS Ground,1,8.4
9098,UPS Ground,0,10.0
9099,UPS Ground,1,11.11
9100,UPS SurePost,1,8.7
9101,UPS SurePost,1,7.74
9102,UPS Ground,1,8.11
9103,UPS SurePost,1,10.48
9104,UPS Ground,1,11.56
9105,UPS Ground,1,9.64
9106,UPS Ground,1,11.33
9107,UPS SurePost,1,3.86
9108,UPS Ground,1,12.3
9109,UPS Ground,1,9.73
9110,UPS Ground,1,10.25
9111,UPS SurePost,1,8.44
9112,UPS Ground,1,12.42
9113,UPS SurePost,1,7.16
9114,UPS Ground,1,12.55
9115,UPS SurePost,1,9.69
9116,UPS Ground,1,11.08
9117,UPS Ground,1,9.43
9118,UPS SurePost,1,6.73
9119,UPS SurePost,0,10.61
9120,UPS Ground,1,10.54
9121,UPS SurePost,1,11.36
9122,UPS Ground,1,9.66
9123,UPS Ground,1,9.27
9124,UPS Ground,1,12.4
9125,UPS SurePost,1,12.31
9126,UPS Ground,1,10.02
9127,UPS SurePost,1,7.7
9128,UPS Ground,1,11.4
9129,UPS SurePost,1,8.56
9130,UPS SurePost,1,10.04
9131,UPS Ground,1,9.55
9132,UPS SurePost,1,11.71
9133,UPS Ground,1,8.79
9134,UPS Ground,1,10.83
9135,UPS Ground,1,9.15
9136,UPS Ground,1,9.51
9137,UPS Ground,1,9.29
9138,UPS SurePost,1,10.28
9139,UPS Ground,1,11.59
9140,UPS SurePost,1,9.97
9141,UPS SurePost,1,8.81
9142,UPS Ground,1,10.24
9143,UPS SurePost,1,10.55
9144,UPS Ground,1,11.61
9145,UPS SurePost,1,4.34
9146,UPS SurePost,1,8.53
9147,UPS SurePost,1,8.61
9148,UPS Ground,1,11.16
9149,UPS SurePost,1,8.88
9150,UPS Ground,1,11.25
9151,UPS SurePost,1,7.13
9152,UPS SurePost,1,9.45
9153,UPS SurePost,1,10.56
9154,UPS SurePost,1,6.45
9155,UPS Ground,1,14.35
9156,UPS Ground,1,12.06
9157,UPS SurePost,1,9.0
9158,UPS SurePost,1,7.57
9159,UPS Ground,1,9.7
9160,UPS Ground,1,10.15
9161,UPS Ground,1,10.76
9162,UPS Ground,1,12.6
9163,UPS SurePost,1,8.18
9164,UPS SurePost,1,9.97
9165,UPS Ground,1,7.76
9166,UPS Ground,1,9.28
9167,UPS Ground,1,10.65
9168,UPS Ground,1,11.2
9169,UPS Ground,1,8.7
9170,UPS Ground,1,9.24
9171,UPS SurePost,1,11.53
9172,UPS SurePost,1,11.01
9173,UPS SurePost,1,9.36
9174,UPS Ground,1,6.13
9175,UPS Ground,1,14.35
9176,UPS Ground,1,9.97
9177,UPS SurePost,1,8.46
9178,UPS Ground,1,9.1
9179,UPS Ground,1,10.65
9180,UPS SurePost,1,9.67
9181,UPS Ground,1,11.65
9182,UPS SurePost,1,7.4
9183,UPS SurePost,1,8.46
9184,UPS Ground,1,13.52
9185,UPS SurePost,1,9.39
9186,UPS Ground,1,9.7
9187,UPS SurePost,1,7.37
9188,UPS Ground,0,10.88
9189,UPS SurePost,1,10.79
9190,UPS Ground,1,11.51
9191,UPS SurePost,1,8.55
9192,UPS SurePost,1,9.63
9193,UPS SurePost,1,11.9
9194,UPS Ground,1,11.85
9195,UPS Ground,1,8.64
9196,UPS SurePost,1,4.59
9197,UPS Ground,1,10.51
9198,UPS SurePost,1,10.38
9199,UPS Ground,1,8.11
9200,UPS SurePost,1,8.98
9201,UPS Ground,1,9.54
9202,UPS SurePost,1,9.18
9203,UPS SurePost,1,8.06
9204,UPS SurePost,1,11.24
9205,UPS SurePost,1,9.26
9206,UPS Ground,1,8.48
9207,UPS SurePost,1,10.59
9208,UPS Ground,1,7.81
9209,UPS Ground,1,12.22
9210,UPS SurePost,1,10.72
9211,UPS Ground,1,12.41
9212,UPS Ground,0,9.73
9213,UPS Ground,1,9.14
9214,UPS SurePost,1,9.15
9215,UPS Ground,1,9.85
9216,UPS Ground,1,8.87
9217,UPS SurePost,1,8.04
9218,UPS SurePost,1,8.37
9219,UPS Ground,1,7.97
9220,UPS SurePost,1,10.17
9221,UPS Ground,1,9.91
9222,UPS Ground,0,9.47
9223,UPS Ground,1,8.08
9224,UPS SurePost,1,6.99
9225,UPS Ground,1,13.35
9226,UPS SurePost,1,7.91
9227,UPS SurePost,1,10.06
9228,UPS Ground,1,10.28
9229,UPS SurePost,1,4.19
9230,UPS SurePost,1,12.1
9231,UPS SurePost,1,10.18
9232,UPS SurePost,1,7.67
9233,UPS SurePost,1,8.95
9234,UPS Ground,1,8.01
9235,UPS SurePost,1,12.16
9236,UPS Ground,0,8.43
9237,UPS Ground,1,9.09
9238,UPS Ground,1,8.74
9239,UPS Ground,1,10.14
9240,UPS Ground,1,12.37
9241,UPS Ground,1,13.1
9242,UPS SurePost,1,8.31
9243,UPS SurePost,1,9.66
9244,UPS SurePost,1,9.14
9245,UPS Ground,1,8.3
9246,UPS SurePost,1,13.2
9247,UPS SurePost,1,11.36
9248,UPS SurePost,1,9.33
9249,UPS Ground,1,12.74
9250,UPS SurePost,0,11.1
9251,UPS Ground,1,10.14
9252,UPS SurePost,1,9.56
9253,UPS Ground,1,12.62
9254,UPS Ground,1,8.36
9255,UPS Ground,1,12.9
9256,UPS SurePost,1,8.61
9257,UPS SurePost,1,11.64
9258,UPS Ground,1,9.99
9259,UPS SurePost,1,9.58
9260,UPS Ground,1,9.94
9261,UPS Ground,1,9.08
9262,UPS SurePost,1,8.53
9263,UPS SurePost,1,11.39
9264,UPS SurePost,1,4.99
9265,UPS Ground,1,7.85
9266,UPS Ground,1,8.74
9267,UPS SurePost,1,7.13
9268,UPS Ground,1,12.62
9269,UPS SurePost,1,11.18
9270,UPS Ground,1,11.03
9271,UPS SurePost,1,7.9
9272,UPS SurePost,1,11.31
9273,UPS Ground,1,7.25
9274,UPS SurePost,1,12.71
9275,UPS SurePost,1,7.81
9276,UPS Ground,1,9.55
9277,UPS SurePost,1,8.26
9278,UPS Ground,1,8.14
9279,UPS SurePost,1,12.33
9280,UPS Ground,1,11.37
9281,UPS SurePost,1,11.11
9282,UPS SurePost,1,6.88
9283,UPS SurePost,1,9.31
9284,UPS SurePost,1,9.9
9285,UPS Ground,1,10.47
9286,UPS Ground,1,7.99
9287,UPS Ground,1,11.86
9288,UPS Ground,1,10.21
9289,UPS Ground,1,8.35
9290,UPS Ground,1,6.79
9291,UPS Ground,1,11.05
9292,UPS SurePost,1,13.24
9293,UPS SurePost,1,7.24
9294,UPS SurePost,1,9.3
9295,UPS SurePost,1,10.92
9296,UPS Ground,1,7.8
9297,UPS Ground,1,9.17
9298,UPS Ground,1,8.51
9299,UPS SurePost,1,10.71
9300,UPS Ground,1,12.3
9301,UPS SurePost,1,9.28
9302,UPS Ground,1,8.54
9303,UPS Ground,1,9.23
9304,UPS Ground,1,8.91
9305,UPS Ground,1,8.31
9306,UPS SurePost,1,8.82
9307,UPS SurePost,1,10.0
9308,UPS Ground,1,10.85
9309,UPS SurePost,1,8.99
9310,UPS Ground,1,10.1
9311,UPS Ground,1,9.86
9312,UPS Ground,1,7.75
9313,UPS Ground,1,10.28
9314,UPS SurePost,1,7.99
9315,UPS Ground,1,7.67
9316,UPS Ground,1,10.64
9317,UPS SurePost,1,7.94
9318,UPS Ground,1,10.39
9319,UPS SurePost,1,10.47
9320,UPS Ground,1,8.35
9321,UPS Ground,1,10.16
9322,UPS Ground,1,6.86
9323,UPS Ground,1,12.65
9324,UPS Ground,1,7.65
9325,UPS Ground,0,9.11
9326,UPS SurePost,1,11.32
9327,UPS Ground,1,9.59
9328,UPS SurePost,1,6.93
9329,UPS SurePost,1,10.24
9330,UPS Ground,1,11.2
9331,UPS SurePost,1,7.9
9332,UPS Ground,1,9.09
9333,UPS SurePost,1,8.25
9334,UPS Ground,1,9.64
9335,UPS SurePost,1,5.72
9336,UPS SurePost,0,8.69
9337,UPS Ground,1,13.09
9338,UPS SurePost,0,7.45
9339,UPS Ground,1,8.99
9340,UPS Ground,1,7.95
9341,UPS Ground,1,11.06
9342,UPS Ground,1,12.08
9343,UPS Ground,1,12.04
9344,UPS SurePost,1,6.84
9345,UPS SurePost,0,9.87
9346,UPS SurePost,1,11.48
9347,UPS Ground,1,10.88
9348,UPS SurePost,1,9.83
9349,UPS SurePost,1,8.18
9350,UPS SurePost,1,9.38
9351,UPS SurePost,1,11.14
9352,UPS SurePost,1,9.57
9353,UPS Ground,1,7.84
9354,UPS Ground,1,9.21
9355,UPS SurePost,1,11.09
9356,UPS Ground,1,10.56
9357,UPS Ground,0,10.21
9358,UPS SurePost,1,8.04
9359,UPS SurePost,1,11.06
9360,UPS Ground,1,12.88
9361,UPS SurePost,0,11.19
9362,UPS Ground,1,12.5
9363,UPS Ground,1,9.38
9364,UPS SurePost,1,8.13
9365,UPS Ground,1,9.73
9366,UPS Ground,1,10.07
9367,UPS Ground,0,12.48
9368,UPS SurePost,1,11.02
9369,UPS SurePost,0,9.93
9370,UPS SurePost,1,6.52
9371,UPS SurePost,1,6.08
9372,UPS Ground,1,10.42
9373,UPS SurePost,1,10.52
9374,UPS SurePost,1,8.86
9375,UPS SurePost,1,12.32
9376,UPS SurePost,1,7.13
9377,UPS Ground,1,7.91
9378,UPS Ground,1,8.85
9379,UPS Ground,1,8.78
9380,UPS SurePost,1,9.91
9381,UPS SurePost,1,8.27
9382,UPS Ground,1,7.32
9383,UPS SurePost,1,10.54
9384,UPS SurePost,1,5.95
9385,UPS Ground,1,8.14
9386,UPS Ground,1,7.19
9387,UPS SurePost,1,9.36
9388,UPS SurePost,1,9.32
9389,UPS SurePost,1,12.32
9390,UPS Ground,1,11.58
9391,UPS Ground,1,12.5
9392,UPS Ground,1,10.5
9393,UPS Ground,1,8.31
9394,UPS SurePost,1,9.22
9395,UPS Ground,1,11.03
9396,UPS Ground,1,11.22
9397,UPS SurePost,1,8.18
9398,UPS SurePost,1,9.85
9399,UPS SurePost,1,7.38
9400,UPS Ground,1,8.19
9401,UPS SurePost,1,7.07
9402,UPS SurePost,1,9.04
9403,UPS Ground,1,7.96
9404,UPS Ground,1,9.26
9405,UPS SurePost,1,10.56
9406,UPS Ground,1,8.22
9407,UPS SurePost,1,8.13
9408,UPS SurePost,1,9.12
9409,UPS Ground,1,10.43
9410,UPS SurePost,1,8.14
9411,UPS Ground,1,11.36
9412,UPS Ground,1,11.02
9413,UPS Ground,1,11.97
9414,UPS SurePost,1,8.86
9415,UPS Ground,1,9.11
9416,UPS Ground,1,8.82
9417,UPS SurePost,1,9.53
9418,UPS SurePost,1,8.35
9419,UPS SurePost,0,8.01
9420,UPS SurePost,1,8.22
9421,UPS Ground,0,8.82
9422,UPS Ground,1,10.34
9423,UPS Ground,1,7.55
9424,UPS SurePost,1,9.52
9425,UPS SurePost,1,10.17
9426,UPS Ground,1,8.99
9427,UPS SurePost,1,12.33
9428,UPS SurePost,1,9.03
9429,UPS Ground,1,7.3
9430,UPS Ground,1,9.51
9431,UPS SurePost,0,9.11
9432,UPS SurePost,1,9.78
9433,UPS SurePost,1,8.55
9434,UPS Ground,1,8.25
9435,UPS Ground,1,8.1
9436,UPS Ground,1,8.87
9437,UPS Ground,1,9.03
9438,UPS Ground,1,8.03
9439,UPS SurePost,1,7.73
9440,UPS SurePost,1,10.14
9441,UPS SurePost,1,11.86
9442,UPS Ground,1,11.31
9443,UPS Ground,1,12.26
9444,UPS Ground,1,11.69
9445,UPS SurePost,1,10.44
9446,UPS Ground,1,9.41
9447,UPS Ground,1,10.24
9448,UPS SurePost,1,8.27
9449,UPS Ground,1,9.62
9450,UPS SurePost,0,9.12
9451,UPS Ground,1,11.24
9452,UPS Ground,1,10.73
9453,UPS SurePost,1,8.72
9454,UPS SurePost,0,9.1
9455,UPS SurePost,1,9.75
9456,UPS SurePost,1,10.16
9457,UPS SurePost,1,6.37
9458,UPS SurePost,1,7.13
9459,UPS Ground,1,11.92
9460,UPS Ground,1,9.89
9461,UPS SurePost,0,8.27
9462,UPS Ground,1,9.54
9463,UPS SurePost,1,8.54
9464,UPS Ground,1,10.97
9465,UPS SurePost,0,7.08
9466,UPS Ground,1,10.04
9467,UPS Ground,1,10.43
9468,UPS Ground,1,10.69
9469,UPS Ground,1,10.39
